Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF15,OUT035,2463.916504
FDQ25,OUT017,2935.284424
FDI48,OUT019,238.764801
FDS49,OUT046,1324.717163
FDV22,OUT046,2562.901611
NCV42,OUT046,1673.991699
FDX26,OUT046,3157.376709
FDI33,OUT018,1298.347656
FDZ14,OUT049,2050.023438
FDG10,OUT013,932.1859131
FDM38,OUT018,671.2821045
FDG26,OUT027,6227.93457
FDH46,OUT035,1697.454346
FDN13,OUT018,1444.134399
FDU57,OUT035,2448.398438
NCI06,OUT046,2848.093262
FDM38,OUT045,913.3972778
NCG42,OUT010,371.9771729
FDL39,OUT045,2874.686279
FDT31,OUT019,561.3173828
FDV59,OUT013,3533.5979
FDB49,OUT035,1630.144897
FDD58,OUT049,1660.93396
DRN59,OUT046,789.7576904
FDX48,OUT049,2426.695068
FDQ11,OUT049,4089.463135
FDY12,OUT049,919.5266113
FDQ11,OUT045,4093.397217
DRI11,OUT017,1916.086426
FDY32,OUT027,4220.42627
FDS51,OUT045,945.003479
FDR19,OUT010,392.3338623
DRB13,OUT018,2727.722656
FDS21,OUT035,1002.09436
FDQ40,OUT045,2875.769531
NCE55,OUT013,2836.171143
FDX43,OUT027,4230.33252
FDS12,OUT049,2048.42041
DRK01,OUT027,2545.88501
FDN25,OUT017,964.1810913
FDB60,OUT046,3117.449951
FDQ13,OUT017,1381.998169
DRK13,OUT045,3105.453857
DRF25,OUT018,527.1734619
NCD42,OUT019,46.71311569
FDW25,OUT045,1356.954468
NCV29,OUT027,4675.795898
NCK42,OUT035,3578.642334
DRJ13,OUT027,3959.18335
DRD15,OUT017,3974.352539
FDM27,OUT045,2415.952148
FDZ50,OUT018,2784.345947
FDC04,OUT046,3928.927734
FDF50,OUT049,3131.192871
FDP15,OUT045,4076.989746
FDK46,OUT035,4144.777344
FDZ56,OUT018,2460.945068
FDY60,OUT049,2275.641113
FDB10,OUT035,4020.171875
FDR57,OUT045,2432.186523
FDU58,OUT049,3141.833984
FDH02,OUT046,1453.115234
FDP48,OUT013,3148.544434
FDI46,OUT035,4109.1875
FDW56,OUT013,3110.813477
NCM19,OUT010,354.0576782
FDS50,OUT027,5577.204102
FDK24,OUT013,750.5109253
FDO36,OUT017,2926.980469
FDK45,OUT027,3047.773682
NCL05,OUT045,747.0089722
FDL32,OUT018,1722.463013
FDA28,OUT049,2059.400879
FDY36,OUT018,1052.36377
FDP32,OUT018,1842.350464
FDL50,OUT046,2047.055054
DRC24,OUT049,2419.662598
NCS18,OUT017,1693.438599
FDD16,OUT017,1268.40332
NCV18,OUT013,1352.804443
FDX07,OUT046,3158.74585
NCZ05,OUT027,2593.686279
NCI31,OUT013,679.0075073
FDK14,OUT049,1355.625977
NCR06,OUT045,696.8413696
NCF54,OUT049,2878.607666
DRG23,OUT010,401.1723328
FDD53,OUT046,700.8503418
NCM31,OUT027,3356.635986
FDT16,OUT017,4143.750488
FDR40,OUT035,1352.985962
DRG25,OUT017,3229.607422
FDT10,OUT035,976.9481812
FDY32,OUT013,2665.217285
FDN50,OUT035,1512.808472
FDZ35,OUT019,358.4487915
NCP54,OUT045,2052.077148
NCD07,OUT035,1826.624268
FDS02,OUT018,2753.400635
DRN59,OUT018,647.4387207
DRB24,OUT013,2420.907715
FDP37,OUT027,3313.235107
DRB01,OUT018,2747.880859
FDR47,OUT046,3106.907959
NCM31,OUT010,383.5403137
NCF06,OUT027,5971.77002
NCV17,OUT027,3280.789063
FDS10,OUT049,2875.028076
FDN52,OUT035,1392.49231
FDZ48,OUT013,1869.91687
FDJ48,OUT049,4049.438477
DRB13,OUT027,4626.156738
FDV59,OUT017,3643.652588
FDL32,OUT035,1782.997192
FDZ12,OUT035,2211.343018
NCR06,OUT027,1022.54657
FDP51,OUT017,1930.015015
FDY22,OUT013,2166.831055
FDZ38,OUT049,2887.166748
NCO54,OUT035,964.413269
FDR23,OUT035,2914.227295
FDM38,OUT049,944.6852417
FDS25,OUT013,1869.211548
FDZ22,OUT013,1347.874023
FDZ20,OUT019,838.1602173
FDD45,OUT010,287.8764954
FDN03,OUT049,3999.034424
NCW30,OUT046,3963.883301
FDY24,OUT027,1710.7146
FDJ26,OUT019,510.1193542
FDM15,OUT049,2420.708252
NCW54,OUT027,1694.827881
FDA23,OUT045,1593.349243
FDA39,OUT019,23.23861122
FDZ12,OUT017,2386.450439
NCB42,OUT046,1881.333252
FDL16,OUT046,810.3892212
FDO24,OUT019,420.0267944
NCP42,OUT046,3121.520264
FDR19,OUT018,2179.675049
DRL01,OUT045,3867.733154
FDV37,OUT046,3096.469971
FDI41,OUT010,404.3932495
FDF58,OUT049,973.9805908
NCF43,OUT018,1944.986206
FDN02,OUT049,3716.391846
NCP41,OUT035,1695.403198
NCY17,OUT027,1297.989502
FDL58,OUT027,5699.205566
NCA30,OUT027,5107.534668
FDE46,OUT018,2182.332764
FDY38,OUT035,3914.124512
NCH29,OUT027,2562.856201
FDO20,OUT045,3880.498291
FDP44,OUT018,1501.722778
FDM02,OUT027,2424.816162
FDJ14,OUT027,2170.325684
FDH04,OUT010,298.3897095
DRK23,OUT046,4037.884766
NCW05,OUT046,1661.240356
FDF12,OUT049,2416.107666
FDL51,OUT019,533.0281372
FDN03,OUT018,3520.385254
DRJ37,OUT049,2403.067627
FDM12,OUT019,538.0616455
FDA16,OUT045,3862.264404
NCB07,OUT017,3174.930664
NCI17,OUT019,291.9899597
FDR51,OUT046,2403.913086
FDJ55,OUT045,3858.649414
NCZ17,OUT013,687.6112671
FDU25,OUT013,939.0316162
NCG18,OUT045,1664.330811
DRM11,OUT017,4144.777344
FDH16,OUT035,1482.503052
FDZ04,OUT018,794.5055542
NCX53,OUT035,2225.336182
FDX38,OUT027,1313.767212
FDX09,OUT046,2843.129395
NCW05,OUT018,1511.044067
NCS41,OUT017,3219.289551
FDI26,OUT046,2860.358154
NCZ41,OUT027,3287.592773
NCK06,OUT046,2051.82373
FDX23,OUT027,2537.56958
NCA42,OUT046,2513.677979
FDC20,OUT049,938.9780273
DRC49,OUT018,2104.588623
FDX01,OUT013,1885.390747
FDC08,OUT045,3708.990723
FDC02,OUT017,4144.777344
FDK10,OUT045,2883.769043
DRC24,OUT013,2415.757568
FDW16,OUT019,296.9564514
NCU06,OUT018,3491.459961
DRA59,OUT045,3145.876465
FDR24,OUT019,310.1811218
DRL35,OUT018,551.1503906
FDA49,OUT013,1350.691406
NCC55,OUT046,682.3269653
DRD24,OUT019,370.9553528
NCE55,OUT049,2858.892578
FDT33,OUT045,2760.009521
NCT53,OUT013,2677.327881
FDS26,OUT046,3998.695557
FDL22,OUT018,1295.300781
FDP44,OUT017,1688.331787
FDC52,OUT018,2174.907471
FDI53,OUT010,414.1076355
FDZ23,OUT046,3116.251709
NCT18,OUT013,3147.070068
FDR13,OUT046,1889.415161
FDB09,OUT010,372.5785217
FDZ60,OUT013,1663.119141
FDB11,OUT046,3821.350342
FDC10,OUT018,1730.059937
FDW56,OUT035,3183.032959
FDK14,OUT027,2201.571533
DRE27,OUT027,2576.544434
FDA38,OUT017,4050.231201
FDT11,OUT045,3134.897705
FDP15,OUT035,4134.86377
FDV27,OUT035,1398.421021
FDS36,OUT027,2605.794922
FDY40,OUT027,1325.18457
NCF19,OUT049,803.7341919
FDF53,OUT045,3160.820801
FDS14,OUT027,3678.003906
FDE56,OUT046,1098.160889
FDZ19,OUT035,2890.513428
FDZ46,OUT013,1789.451904
FDR16,OUT046,3486.311035
FDG29,OUT018,545.5596924
NCE30,OUT017,3566.86499
FDZ40,OUT046,926.416748
FDG58,OUT018,2171.735352
DRH03,OUT013,1574.195801
FDZ47,OUT045,1579.452759
FDV04,OUT018,2251.193115
FDZ10,OUT018,1842.397583
FDG46,OUT017,1917.868774
NCF07,OUT045,1582.999268
FDY44,OUT035,3189.184814
FDB21,OUT013,3780.207275
FDS20,OUT035,3219.289551
FDS49,OUT049,1328.471924
FDX55,OUT027,5499.624023
NCQ02,OUT018,2721.221191
FDR25,OUT013,3981.303467
DRG39,OUT045,932.4898071
FDB46,OUT046,3469.404053
NCC30,OUT018,2556.101318
FDE58,OUT035,1937.931274
FDC05,OUT019,536.3270874
FDY15,OUT046,2492.792969
FDG14,OUT046,2408.974365
FDL08,OUT049,3991.844971
FDQ47,OUT013,682.9927979
FDN12,OUT035,1783.268311
FDW10,OUT013,2843.643555
FDD02,OUT035,1913.911133
FDX35,OUT010,616.4863892
FDT35,OUT046,2732.982178
DRN47,OUT019,472.0966797
FDB11,OUT010,610.4737549
FDN20,OUT045,2760.882813
FDB59,OUT035,3232.710205
FDJ58,OUT045,2855.929688
FDU60,OUT046,2732.363281
FDS03,OUT049,1099.411743
FDU40,OUT019,550.1307373
DRH15,OUT049,798.711853
FDD04,OUT027,3634.646729
FDQ01,OUT046,3880.155762
FDF28,OUT035,2086.967529
FDD22,OUT010,350.295929
FDY19,OUT046,1886.562378
FDN33,OUT035,1507.599609
FDV36,OUT035,2102.948486
FDW01,OUT010,404.8100586
FDJ28,OUT049,3143.565186
FDB17,OUT035,2926.501221
FDM40,OUT049,2179.052246
FDV46,OUT045,2177.242188
FDQ44,OUT049,1893.85144
NCD42,OUT046,685.0049438
DRH37,OUT046,2671.483887
FDR10,OUT018,2401.082031
NCD06,OUT027,1274.983032
FDI53,OUT046,2668.686768
FDG16,OUT035,3575.941162
DRB25,OUT046,1648.28479
FDY09,OUT046,2864.293457
FDX48,OUT045,2420.793945
FDC03,OUT010,535.9830322
FDT47,OUT035,1611.567383
FDW44,OUT027,4665.935547
FDT24,OUT017,1265.71521
FDT12,OUT019,747.1782837
NCS38,OUT035,1904.823975
FDO39,OUT035,3197.551758
FDA13,OUT046,695.1888428
FDO48,OUT035,3724.313965
DRJ01,OUT017,2606.054443
FDD53,OUT018,539.4418945
NCT05,OUT049,4068.84375
FDQ51,OUT045,784.6450195
FDU60,OUT013,2728.893799
FDC59,OUT046,970.6408691
FDP36,OUT035,942.7451782
NCM19,OUT017,1790.352661
FDL16,OUT035,783.7720947
FDE50,OUT018,2760.438721
NCR18,OUT013,743.6802979
NCD30,OUT035,1611.658813
FDH31,OUT013,1592.548828
FDD56,OUT019,465.5923462
FDC47,OUT049,3840.306885
FDZ21,OUT045,1576.255249
FDM01,OUT049,1663.046997
FDF24,OUT013,1345.368896
FDW23,OUT017,720.2876587
FDY52,OUT018,791.6416626
DRH37,OUT027,4231.754883
DRO47,OUT027,3038.203857
FDR25,OUT049,3978.351074
FDQ24,OUT027,6182.710938
DRJ51,OUT018,3493.642334
NCU06,OUT035,4050.266602
NCV18,OUT018,1201.688843
NCC06,OUT027,3281.906982
FDZ01,OUT018,1500.481079
FDT14,OUT017,1971.709473
FDD11,OUT019,764.9024048
FDN09,OUT017,4046.107666
NCO18,OUT010,486.9855652
FDZ50,OUT045,3160.820801
FDS44,OUT013,3806.783691
FDI36,OUT045,3113.169189
FDA26,OUT010,504.3163147
NCY53,OUT049,1875.057007
FDF32,OUT049,3222.328369
FDF59,OUT010,381.859314
FDB20,OUT046,1324.490967
DRH11,OUT035,969.3587036
FDT03,OUT049,3086.882568
NCH06,OUT035,3925.919922
FDR55,OUT049,3119.174316
FDI10,OUT035,2918.403809
FDZ12,OUT045,2173.151123
FDM12,OUT049,3137.327637
DRB25,OUT045,1653.982178
NCS41,OUT013,3147.070068
NCT53,OUT049,2700.049316
NCD55,OUT013,688.4742432
FDY08,OUT049,2177.528809
NCP55,OUT049,939.687561
FDA33,OUT013,2412.837891
FDQ33,OUT013,2401.967041
FDE45,OUT027,4684.180664
FDT26,OUT013,2035.898438
NCV53,OUT049,3991.712891
FDK60,OUT027,2561.242676
NCJ29,OUT046,1355.153198
FDI15,OUT045,3949.36084
FDX21,OUT013,1749.191772
FDV49,OUT019,871.0907593
DRO59,OUT046,1322.843994
FDZ14,OUT045,2045.499634
FDP32,OUT027,3291.777588
FDC33,OUT017,3171.286133
FDT14,OUT010,376.8375854
NCN54,OUT027,2158.088867
FDR57,OUT027,3672.929443
DRK12,OUT046,674.0192871
FDX52,OUT049,3133.295654
FDX08,OUT010,482.8605347
FDP10,OUT010,352.2761841
NCP50,OUT045,1321.806885
NCL06,OUT013,4081.906006
FDP25,OUT013,3547.504639
FDE53,OUT013,1663.156372
FDL27,OUT017,1124.92688
FDC35,OUT049,3657.489502
DRJ47,OUT010,470.4767151
FDD16,OUT018,1083.781738
NCN42,OUT049,2422.418213
FDC38,OUT027,3353.789551
NCO07,OUT045,3549.270508
FDQ20,OUT049,693.1152954
FDI32,OUT046,1876.134033
FDN20,OUT010,459.6065979
DRJ51,OUT027,6186.155273
FDU08,OUT045,1577.059448
DRN37,OUT019,435.3132019
FDD05,OUT010,384.1387024
FDW15,OUT046,2404.817627
FDI52,OUT046,2041.143433
DRM11,OUT049,4111.359863
NCO06,OUT045,685.7366943
FDU38,OUT049,3131.941406
FDU59,OUT018,2397.521973
FDJ10,OUT046,2164.415283
FDM13,OUT049,2175.374756
NCJ30,OUT019,448.0630798
FDM45,OUT018,1834.271362
FDP36,OUT045,806.0664063
NCD30,OUT010,284.0354309
FDN48,OUT017,1510.67688
FDY32,OUT049,2687.938721
FDU47,OUT046,2170.300537
FDF17,OUT019,549.7540894
FDP34,OUT017,2544.451172
FDA47,OUT049,2687.938721
DRD27,OUT027,2566.070801
FDW38,OUT045,940.368042
FDZ15,OUT019,382.9377441
FDZ03,OUT027,5118.39502
NCN19,OUT049,3098.97998
FDG02,OUT035,3113.720459
FDS31,OUT035,3220.763916
FDW43,OUT019,756.8260498
FDZ47,OUT010,293.3002319
FDO57,OUT017,2727.51001
NCL07,OUT013,683.1351318
NCV42,OUT013,1758.455811
FDP40,OUT017,1915.050415
FDP48,OUT019,580.5482178
FDH21,OUT017,2625.3396
NCP02,OUT049,942.8934937
FDK24,OUT049,791.3169556
FDC41,OUT045,1236.367554
FDF08,OUT017,1386.223267
FDO49,OUT017,938.4530029
FDS56,OUT027,6256.94873
FDX46,OUT018,793.2647095
FDQ07,OUT013,3575.868164
FDC32,OUT010,300.7657471
FDT21,OUT019,854.4489136
FDG58,OUT045,2415.952148
FDW14,OUT049,1361.478516
DRA12,OUT027,3366.294678
FDV27,OUT013,1362.095459
DRD25,OUT013,1868.688965
DRF48,OUT027,5119.086426
FDX24,OUT017,1510.698608
DRJ51,OUT046,3948.961914
FDE45,OUT045,2883.769043
FDE14,OUT046,1652.259644
FDG53,OUT045,2174.385986
FDT08,OUT046,2408.974365
DRC27,OUT027,6082.013184
FDG20,OUT035,2899.117676
FDC21,OUT046,1672.028931
FDV31,OUT018,2545.480957
FDB58,OUT045,2180.300781
FDV23,OUT046,2041.143433
FDA25,OUT019,358.053833
FDC15,OUT046,2549.231445
FDU47,OUT049,2175.993652
FDE23,OUT013,793.692688
FDS08,OUT013,2846.351074
FDW03,OUT027,2591.594482
FDJ60,OUT018,2385.499023
FDM34,OUT017,2093.663574
FDW33,OUT013,1655.92334
FDZ40,OUT013,929.8901367
FDE33,OUT018,1164.383789
NCC06,OUT010,388.4933167
FDU11,OUT046,1877.827515
FDL44,OUT017,2753.875732
NCZ29,OUT017,2093.663574
FDG28,OUT010,685.7342529
FDL12,OUT018,807.7668457
FDD52,OUT017,1694.385986
FDO15,OUT013,1089.39502
NCN29,OUT027,1262.663452
FDW36,OUT013,1651.382568
FDB21,OUT046,3805.328857
FDZ28,OUT013,2053.738281
FDY10,OUT035,1916.338989
DRG39,OUT017,955.4598999
FDN28,OUT013,1661.792114
FDV15,OUT035,1688.85437
DRI13,OUT035,3659.670898
FDH20,OUT046,1581.352539
FDY51,OUT013,3575.868164
FDE16,OUT013,3660.058838
FDX40,OUT018,546.8167114
FDC48,OUT018,1165.210815
FDS14,OUT046,2411.680664
FDX56,OUT017,3724.530273
FDI10,OUT046,2852.235596
FDI14,OUT013,2166.831055
DRM48,OUT013,682.9927979
NCH07,OUT027,3946.262695
FDY26,OUT013,3670.969727
FDD02,OUT027,3031.174072
FDM12,OUT046,3114.074463
DRF01,OUT010,399.6488647
FDV36,OUT046,2068.25415
DRI59,OUT013,3859.18042
FDV03,OUT018,2172.356445
FDO39,OUT017,3197.551758
NCB07,OUT018,2736.342529
FDH38,OUT027,2974.106201
FDZ13,OUT035,835.9989014
NCZ30,OUT046,2055.205566
NCA06,OUT035,715.6691895
FDB04,OUT049,1367.098999
FDN50,OUT013,1474.877197
NCG06,OUT049,3890.55542
NCY17,OUT018,615.5045166
FDC23,OUT046,2844.127197
FDK33,OUT049,3523.112305
FDR03,OUT049,3718.394531
FDZ07,OUT045,1095.443481
FDO38,OUT013,1316.733276
FDS59,OUT046,1662.405396
DRM11,OUT019,709.8330078
FDX52,OUT027,5426.830078
DRJ35,OUT018,788.0338135
NCP53,OUT046,3967.758057
FDW15,OUT019,397.482605
DRI47,OUT045,2269.73999
DRZ11,OUT035,2073.587402
FDS02,OUT013,3088.494141
DRD49,OUT018,3514.05127
FDW38,OUT049,919.5266113
FDR21,OUT019,446.4933777
FDE40,OUT013,1092.843872
FDI02,OUT045,1752.665771
FDQ04,OUT045,689.0666504
FDY14,OUT017,4146.101563
NCT54,OUT046,1577.422241
DRD25,OUT017,1822.864624
DRE01,OUT045,3812.974854
FDJ12,OUT010,653.0379639
NCZ05,OUT049,1660.93396
DRB25,OUT019,348.2017212
NCC31,OUT045,2520.676025
FDM16,OUT045,1235.471069
DRG11,OUT049,1662.524414
FDV24,OUT027,3670.645264
FDV43,OUT046,753.0975342
FDG05,OUT018,2171.735352
FDV23,OUT010,367.5741272
FDI58,OUT018,1291.097168
FDQ11,OUT017,4144.777344
FDC05,OUT027,5413.149414
FDF40,OUT013,3997.116943
FDU02,OUT018,3525.945313
FDT32,OUT013,3112.782227
NCF06,OUT017,4120.231445
FDT46,OUT013,800.5827637
FDR58,OUT010,291.5760193
FDY04,OUT046,2682.144531
FDT58,OUT045,2744.648438
FDE46,OUT049,2419.451172
DRH11,OUT017,964.9804688
DRI51,OUT046,2860.702881
FDC35,OUT017,3641.120117
FDP45,OUT035,3836.652588
FDC45,OUT017,2778.674316
FDU01,OUT045,3076.037842
FDJ53,OUT010,376.8375854
FDJ46,OUT017,2922.105225
FDX07,OUT013,3120.988525
NCI30,OUT049,4049.438477
FDE47,OUT027,3276.102051
FDV48,OUT045,1321.970459
FDN16,OUT019,361.6915588
FDM52,OUT013,2415.757568
FDA32,OUT027,5480.579102
FDH05,OUT017,3834.075684
FDW25,OUT010,288.276123
FDQ09,OUT046,1875.786499
NCM17,OUT010,141.715271
DRM59,OUT046,2417.686279
FDV47,OUT027,2205.722168
DRE15,OUT035,1242.925415
FDS25,OUT010,351.6326599
NCZ05,OUT018,1500.132324
NCV05,OUT019,396.786499
DRM37,OUT046,3075.425781
FDV58,OUT027,5405.037109
FDN22,OUT027,6059.946289
NCO06,OUT049,691.28125
FDT56,OUT019,242.5123596
FDM02,OUT013,1358.432007
FDA09,OUT046,2828.078125
NCC06,OUT035,2107.993408
NCL54,OUT049,2869.691406
NCB55,OUT017,975.8458252
FDB12,OUT017,1688.85437
NCA54,OUT049,2896.554688
NCS38,OUT049,1877.234253
FDC02,OUT049,4106.694824
FDK44,OUT019,461.415741
FDE16,OUT035,3748.240967
NCS05,OUT035,2225.659424
FDZ59,OUT045,2735.316895
FDI20,OUT017,3668.07959
FDQ14,OUT046,2404.817627
FDF53,OUT017,2926.980469
FDW25,OUT017,1389.886719
NCQ43,OUT010,349.8485107
FDX52,OUT013,3115.739502
FDE28,OUT045,3831.088379
FDN15,OUT017,2224.69043
FDO28,OUT017,1908.960815
FDQ33,OUT045,2411.269287
FDM22,OUT010,226.8061829
FDJ03,OUT017,833.7249756
FDI16,OUT045,931.5292358
FDI09,OUT027,6049.255859
FDX55,OUT013,3536.690186
FDS23,OUT027,3300.332275
DRC12,OUT045,3133.76001
FDH41,OUT049,3536.39502
FDN01,OUT013,2846.797363
FDV55,OUT045,2255.330566
NCJ19,OUT013,937.7683716
NCY29,OUT010,240.282135
FDP03,OUT018,1833.130127
FDZ52,OUT045,1752.665771
FDH31,OUT010,338.0351257
FDQ19,OUT018,3445.140869
FDS15,OUT035,1689.125488
FDN32,OUT017,3205.905273
FDH32,OUT049,1577.115845
FDF33,OUT017,1757.159302
FDJ22,OUT046,3111.247803
FDG56,OUT010,243.0100403
FDC05,OUT046,3091.963623
FDK09,OUT013,3838.027588
NCV29,OUT045,2878.340088
NCC43,OUT019,652.9596558
NCA42,OUT049,2438.200195
FDC10,OUT046,1877.47998
FDC16,OUT013,1362.472046
NCL17,OUT013,2166.212158
FDA51,OUT035,1903.041626
FDW01,OUT017,2452.426758
NCF30,OUT045,2055.647217
FDN49,OUT013,702.619873
FDY20,OUT045,1447.154541
FDC15,OUT045,2414.050781
FDY24,OUT046,934.6246948
NCG43,OUT017,1608.737061
FDA48,OUT013,3706.011719
NCF55,OUT017,711.8384399
FDL38,OUT049,1454.128174
NCQ29,OUT018,3582.596924
FDC34,OUT017,2452.496826
FDP36,OUT027,1603.709595
FDN50,OUT010,288.6439209
FDO23,OUT049,1579.228882
FDT56,OUT013,937.7683716
FDT13,OUT027,4995.167969
FDZ03,OUT013,3109.573242
FDQ03,OUT010,605.3970947
FDU44,OUT045,2687.55127
FDD03,OUT049,3959.197998
NCH30,OUT013,1868.070313
FDS60,OUT010,466.6802368
FDG08,OUT046,2844.263428
FDX38,OUT017,829.9536133
FDD22,OUT017,1904.823975
FDW51,OUT013,3560.162354
FDL09,OUT017,2786.992188
FDZ60,OUT045,1656.095215
NCH07,OUT046,2547.939453
NCQ41,OUT049,3139.39917
FDW04,OUT049,2060.406738
FDI08,OUT027,6182.710938
FDR19,OUT019,399.7449951
FDV13,OUT046,1362.603516
FDB52,OUT017,3846.077637
FDZ48,OUT027,2894.079346
NCO14,OUT049,791.9422607
FDZ50,OUT013,3143.861084
FDN27,OUT019,347.3398132
FDQ60,OUT013,2037.039673
FDR49,OUT017,823.1000366
DRJ35,OUT027,1715.811035
DRI49,OUT017,1371.499146
FDB47,OUT017,3728.846924
FDP37,OUT010,381.859314
FDR26,OUT049,2874.703613
FDY31,OUT019,391.4103394
FDC11,OUT045,1447.677124
DRP47,OUT035,3960.32251
NCY54,OUT018,2546.5625
FDR27,OUT046,2167.241943
FDQ21,OUT019,384.0901794
NCQ29,OUT035,3945.611328
FDJ02,OUT046,2419.227051
FDE21,OUT018,1720.233398
FDM39,OUT046,2831.430664
FDZ01,OUT017,1694.624634
NCB19,OUT018,1214.115967
FDU03,OUT046,3120.869629
FDP27,OUT049,3119.174316
DRF01,OUT045,2408.683105
FDM03,OUT049,1660.619263
FDV01,OUT046,2408.142822
FDS16,OUT046,2404.817627
FDO45,OUT035,1482.953491
NCX06,OUT035,2928.102783
FDP13,OUT046,698.663269
NCR38,OUT018,3574.262939
FDA01,OUT013,928.649292
FDT26,OUT017,1908.960815
FDD44,OUT027,6212.608887
FDB26,OUT013,930.4302368
FDP45,OUT019,757.8556519
NCP55,OUT046,938.6747437
FDT23,OUT017,1352.265137
FDO51,OUT045,695.7151489
FDA44,OUT046,935.9284058
NCJ31,OUT018,3527.625732
FDX37,OUT045,1577.862305
NCD18,OUT049,4037.994141
FDN40,OUT027,3666.047363
FDL33,OUT017,3157.12915
DRF48,OUT035,3182.824463
FDW08,OUT035,1688.85437
FDX39,OUT018,3101.650146
FDB38,OUT049,2711.990234
FDY46,OUT018,2754.022705
NCB06,OUT049,2574.300293
FDA34,OUT035,2939.365234
FDA35,OUT045,1938.709595
FDQ07,OUT035,3614.374756
FDU32,OUT045,2054.996826
FDU26,OUT013,2041.529175
FDU13,OUT010,399.6488647
FDO09,OUT035,3939.864014
FDW03,OUT019,357.0261841
FDB38,OUT013,2574.793457
FDL26,OUT010,401.420105
NCN43,OUT045,2048.356201
FDH08,OUT045,4045.325928
NCC31,OUT019,419.1893311
FDH14,OUT035,2216.162354
FDL40,OUT017,1605.817749
FDD20,OUT035,2091.233398
NCV53,OUT035,4050.231201
FDD16,OUT045,1209.363037
FDP24,OUT035,1930.808716
FDQ25,OUT045,2882.0896
FDM38,OUT035,960.2922363
NCT18,OUT010,461.6870117
FDM34,OUT049,2172.548096
DRH37,OUT010,439.0271606
NCE07,OUT013,2260.038086
FDG12,OUT013,1882.009033
FDB59,OUT010,562.5546875
FDS10,OUT018,2556.101318
FDN21,OUT010,438.0758972
FDM02,OUT045,1361.031616
FDO44,OUT049,1875.675659
NCN17,OUT017,1690.325928
FDH16,OUT018,1294.310181
FDL44,OUT046,2575.754395
FDY47,OUT017,2093.663574
DRI39,OUT046,942.8787231
NCX54,OUT018,1505.044434
FDE59,OUT046,680.6107178
FDO46,OUT045,3080.466309
DRE13,OUT046,1363.944702
FDW14,OUT013,1446.62793
FDF35,OUT046,1657.148438
FDO50,OUT019,306.543396
DRF49,OUT017,1905.484985
FDT60,OUT049,2053.516846
FDP38,OUT045,798.1896362
FDA31,OUT027,4634.833496
FDY52,OUT010,232.0318909
FDD03,OUT027,6087.047852
FDN52,OUT018,1214.941406
FDU20,OUT010,361.1019592
FDD22,OUT035,1782.997192
NCB55,OUT019,242.6040039
FDN27,OUT045,1884.127197
FDD16,OUT013,1319.37085
FDW48,OUT046,1322.771118
DRN35,OUT045,680.4628906
FDX25,OUT049,2869.99585
DRD49,OUT049,3833.765869
FDE21,OUT019,357.4585876
FDN44,OUT035,2635.802002
DRC01,OUT049,799.1335449
NCK30,OUT046,4037.884766
FDU39,OUT013,930.4302368
FDB49,OUT013,1579.239502
FDS12,OUT045,2049.729004
FDR57,OUT018,2191.321289
FDX22,OUT027,5704.012207
FDC60,OUT013,1445.077515
NCE42,OUT049,3893.774658
NCK42,OUT049,3544.278076
DRE01,OUT017,3846.427734
FDE57,OUT018,1955.112183
DRK59,OUT019,682.6869507
FDB10,OUT027,6123.622559
FDQ25,OUT046,2866.246826
FDY26,OUT017,3759.151855
FDG28,OUT049,3948.560303
FDM14,OUT049,1672.428467
NCH29,OUT049,1585.256226
FDD48,OUT049,1886.64917
FDC17,OUT045,3681.030518
DRH49,OUT027,2146.286133
FDN44,OUT018,2309.788574
FDC29,OUT045,1885.271729
DRK01,OUT019,290.0169983
FDD48,OUT017,1916.041138
FDB59,OUT013,3049.111084
FDY45,OUT010,790.6826172
FDX60,OUT035,1351.347412
FDT09,OUT010,394.3921509
DRB24,OUT018,2178.703857
FDL13,OUT035,3974.352539
FDN16,OUT035,1691.119629
FDK57,OUT013,2036.51709
FDO22,OUT027,2112.395996
FDC57,OUT010,523.5476685
FDZ13,OUT027,1380.553589
FDW27,OUT013,2404.67334
FDX10,OUT049,691.8660278
FDY08,OUT018,1951.151245
FDA49,OUT017,1386.223267
FDC32,OUT018,1431.464233
FDO04,OUT035,953.9281006
NCZ54,OUT013,2552.021484
FDY40,OUT045,797.0212402
FDW36,OUT045,1653.982178
FDE11,OUT017,3197.551758
DRE37,OUT045,3101.379395
NCK19,OUT017,3151.827881
FDT19,OUT035,2903.428467
FDE56,OUT045,951.7568359
FDZ57,OUT010,371.9771729
FDB35,OUT035,1509.864868
FDF09,OUT010,35.8068161
FDO34,OUT046,2742.582031
FDA55,OUT046,3821.350342
NCM18,OUT035,979.6207275
FDJ20,OUT019,377.568634
DRQ35,OUT019,373.5028687
FDG02,OUT013,3074.43457
NCU29,OUT018,2182.239014
FDL27,OUT027,1830.581909
NCA54,OUT035,2926.501221
FDJ32,OUT035,1000.47699
FDB21,OUT019,599.4472046
FDR46,OUT035,2448.398438
FDZ32,OUT046,1666.255737
DRF36,OUT017,3193.142334
NCU54,OUT017,3650.340576
NCI31,OUT017,711.6838989
DRA59,OUT035,3197.551758
NCC55,OUT045,676.8692627
FDE44,OUT018,667.1913452
NCN26,OUT018,1719.359985
